listing_id,year,review_count
35699699,2020,2
45520930,2021,3
6835820,2016,9
10510784,2018,43
6217939,2016,3
29392255,2018,2
19179294,2018,1
45470410,2020,1
4588470,2015,74
11100490,2019,20
9686967,2017,25
36150855,2019,17
29628979,2019,9
39278300,2020,1
23230857,2018,2
7613453,2015,1
22123398,2018,11
40509363,2019,1
44530529,2020,3
2057815,2019,13
20957231,2021,1
45638455,2020,3
26980610,2019,10
360877,2020,13
1232308,2014,1
34205788,2020,2
22750829,2019,1
10729473,2019,28
45244326,2020,5
15671293,2020,1
40368013,2020,2
7355355,2018,6
226372,2020,23
6355305,2021,1
240418,2013,1
22228033,2019,44
20735948,2017,1
7201720,2018,1
47824002,2021,6
1282284,2017,28
12740726,2020,1
6461245,2015,1
40897425,2020,30
16176435,2021,1
47587306,2021,1
47245994,2021,2
23140605,2018,6
40070208,2020,2
37062930,2021,4
19243699,2019,4
13965591,2020,2
21487064,2017,4
29780093,2019,1
35829143,2019,2
4252695,2014,1
17807669,2017,1
553222,2017,1
7509927,2016,2
8011605,2018,5
27728134,2020,3
8963803,2015,1
16164399,2017,23
23478774,2018,20
1492472,2018,4
570750,2021,1
37610869,2019,1
15188738,2017,13
21906017,2018,2
8741446,2016,15
4405229,2020,1
8463521,2018,53
13126582,2018,2
2324915,2019,1
8400115,2017,1
13133295,2018,28
37054,2012,42
16902638,2020,2
36515496,2019,8
26247779,2020,20
6890621,2016,3
19650297,2017,1
35371533,2019,5
38696580,2019,32
4208452,2014,1
17563634,2017,7
31111126,2019,1
2155920,2015,16
34559667,2020,4
13881956,2016,3
10032560,2018,5
4028720,2020,1
2873732,2016,7
4216813,2018,25
14051349,2016,1
8219669,2019,37
35344604,2019,50
2399938,2015,1
20890874,2018,1
10581677,2018,20
16890826,2017,8
34695940,2019,3
7190193,2017,1
29631258,2020,1
1120598,2019,3
773993,2017,26
18445522,2019,3
20906942,2020,30
34255501,2019,1
29621320,2020,3
22912254,2019,44
11257155,2016,4
1834760,2016,19
30707623,2020,5
18525147,2017,7
21085754,2017,14
21652423,2018,1
3235710,2020,8
27645478,2019,9
45215442,2021,5
30805462,2021,1
24012866,2020,16
29779057,2020,1
11047706,2018,45
30351502,2019,1
13581166,2019,5
4878836,2015,16
19810575,2019,34
6489423,2018,34
13810048,2021,1
41191845,2020,11
5146741,2018,11
28609488,2018,5
13200815,2016,20
38323529,2020,6
20171578,2018,24
3086080,2017,2
2347927,2014,30
16099273,2016,1
23849402,2019,1
38489046,2021,1
9243315,2019,22
41992899,2020,9
39868845,2019,2
23660273,2018,35
1203164,2017,38
8677139,2019,68
25222792,2019,8
4656792,2019,16
40908558,2020,1
22884855,2018,13
2909758,2018,15
1002341,2015,17
25437587,2019,7
35139194,2020,4
13099776,2021,5
38965081,2019,10
28933111,2019,26
3594517,2019,37
324679,2018,3
29583084,2020,2
22022000,2019,2
46336263,2021,2
30372715,2019,1
6013487,2019,69
3765140,2020,15
16007047,2018,1
2518907,2015,3
33137778,2020,31
1547284,2017,3
17937029,2017,11
17774763,2020,10
16694184,2017,8
18878505,2019,46
48305,2011,4
38958062,2019,3
11123667,2016,20
33517591,2020,4
9604387,2017,1
36506833,2021,3
7803828,2016,7
37700708,2019,5
9240346,2017,67
29536805,2020,67
32000928,2020,7
36642795,2019,29
17262644,2018,101
678599,2016,39
3840000,2019,4
13818866,2017,1
4744633,2020,2
7926598,2015,9
14945106,2020,10
4284466,2018,2
27608989,2019,1
13230887,2017,1
29227844,2018,2
414390,2014,4
35350124,2019,18
40869493,2021,2
6808555,2019,4
12015108,2018,5
28684287,2018,16
30732414,2020,7
39192957,2020,4
7227107,2019,2
5972413,2019,14
29693353,2019,31
16932499,2020,4
15736445,2017,59
33198215,2020,6
34866594,2019,9
37048087,2021,3
16862100,2017,10
37396447,2019,1
552639,2018,16
2593478,2014,8
4009913,2019,7
13859127,2018,2
35892752,2020,8
10976742,2017,60
9024490,2019,76
1040638,2017,17
801784,2014,10
55686,2012,28
40825783,2020,1
1018181,2014,6
45614604,2020,4
15526491,2016,2
27188226,2019,9
22451044,2021,1
693075,2013,3
22046019,2020,11
8148848,2018,14
30733566,2019,1
21840973,2018,1
5666852,2019,5
22104499,2021,8
15538057,2018,1
16802798,2018,2
13230424,2020,3
16852946,2017,29
30325277,2020,1
23896122,2019,25
24780173,2019,26
22115009,2019,8
44532653,2021,1
22500000,2019,1
43522690,2020,1
35993080,2019,5
11468252,2017,1
893684,2019,16
8874341,2016,3
36243611,2020,1
33810547,2020,14
14753258,2016,3
6048718,2018,3
6506363,2020,1
40832985,2020,4
35065,2011,50
1654392,2020,8
1234685,2020,3
485293,2020,15
11831791,2016,21
1769186,2016,17
46254892,2020,2
3388814,2015,14
41468087,2020,2
841484,2015,13
86853,2020,8
14668738,2016,12
10444139,2017,58
1598143,2018,3
23861193,2018,8
14309508,2019,3
38808862,2020,7
32402997,2020,2
20685952,2018,1
27436059,2021,2
25863953,2018,3
9092306,2016,11
9614969,2018,1
30519674,2020,4
42146267,2020,1
4657865,2019,3
1146851,2021,1
11806805,2016,1
8280985,2016,7
610229,2015,3
304227,2014,6
42364986,2020,1
40854152,2020,1
1871094,2015,14
2055614,2016,2
11085641,2016,1
16802470,2017,7
25874007,2018,1
40240620,2020,2
14192910,2016,3
34150118,2020,1
290146,2016,1
14714927,2018,1
29203845,2020,2
34682153,2020,3
11112256,2018,10
33926724,2019,4
39810629,2020,1
17817801,2017,58
44022176,2020,2
5986444,2015,2
42776253,2021,3
33753554,2019,1
2126381,2019,15
15472341,2020,2
13057155,2018,91
16039821,2016,1
5469095,2015,1
39701495,2019,4
35152037,2020,4
7969111,2018,70
32464256,2021,1
6046737,2015,4
8666939,2019,4
10285044,2017,10
1154909,2018,62
2493261,2014,50
10487548,2020,6
9356909,2020,5
46168609,2021,1
6827808,2019,15
4600057,2019,5
18802353,2020,1
35559277,2021,2
9719440,2017,4
22036014,2017,3
968169,2016,1
30812059,2021,7
13071047,2020,1
3535812,2017,6
1966769,2020,6
28580420,2020,1
18632452,2017,12
712260,2012,3
1433680,2017,1
808925,2016,3
35409230,2021,1
3714923,2019,4
46336575,2021,2
13107985,2016,1
13815841,2018,8
592392,2014,29
3924325,2020,1
19515679,2017,6
1779152,2018,2
4106042,2015,48
6343813,2015,2
16094468,2017,3
23381472,2019,4
18014236,2018,83
35636293,2019,2
33716744,2019,85
10711571,2021,1
1057911,2017,3
26459492,2020,2
17145768,2017,18
22186708,2020,1
8377888,2017,53
6813890,2020,1
10216485,2021,1
4025329,2019,21
30853530,2019,9
12819528,2016,1
7656373,2016,4
10970864,2018,13
298622,2019,3
31014240,2019,70
38273781,2019,2
2612592,2014,7
4857358,2017,3
22249013,2018,7
40072574,2021,1
7974089,2020,7
11315713,2017,2
11956015,2018,1
16414642,2018,3
3161278,2019,12
16938478,2017,7
26013910,2018,49
29948797,2020,14
34557986,2019,16
1108309,2013,31
847691,2014,35
23465681,2019,34
28127422,2019,4
7652494,2017,21
3835085,2020,2
22124736,2017,2
19200329,2019,11
26514935,2018,1
41418262,2020,1
1409935,2018,58
9670813,2019,1
7376905,2015,1
19617339,2017,13
39962349,2019,1
32333819,2020,3
24601311,2018,10
12985666,2017,20
41637478,2020,1
1275762,2019,7
14481752,2019,4
14952091,2020,13
31696606,2020,6
20711534,2019,1
38206109,2020,1
21832208,2020,17
19743752,2021,2
19190203,2017,8
1089542,2015,41
33212123,2020,1
16313889,2019,20
2506321,2018,7
3786160,2019,1
3979123,2015,15
23935859,2018,2
21881319,2018,28
6048583,2015,1
1019575,2013,17
26772357,2019,6
38580242,2020,7
13371699,2020,7
41373131,2020,6
44151106,2021,4
6928812,2015,12
44485624,2020,1
8390188,2020,10
19559597,2021,1
13316155,2017,11
9915505,2016,35
38545696,2019,1
4242386,2016,19
17982048,2017,1
21365786,2017,1
22013021,2020,2
7924734,2017,3
5581984,2018,8
18062423,2020,75
8934635,2016,2
5444590,2016,10
43939272,2020,20
16668416,2017,29
3275725,2015,13
23930247,2020,6
13493389,2016,4
5177240,2019,26
40417855,2021,1
6183618,2019,4
37971438,2020,4
39569908,2021,4
6303068,2018,14
45656925,2020,7
20055282,2019,16
13134329,2018,13
800000,2021,1
14544832,2018,4
37432111,2019,4
32678989,2020,3
23351570,2019,6
26733999,2019,2
1202721,2018,7
28181891,2018,8
471914,2018,7
21403695,2018,12
34814509,2019,5
10886971,2020,5
22569186,2020,5
2942031,2016,62
11916018,2018,3
18595059,2019,3
20427226,2018,2
3663178,2014,15
24976033,2020,18
22290464,2017,1
32270572,2019,1
27589595,2019,1
4854075,2018,3
10769269,2018,12
19662803,2020,15
31209101,2019,32
16361375,2017,40
7691844,2015,1
32295219,2019,11
925502,2015,5
13826218,2020,6
44334,2016,3
5175030,2016,2
963425,2017,3
730793,2015,7
916105,2015,1
9495164,2017,23
11299813,2020,2
35261453,2019,4
28826608,2020,20
36328692,2019,2
11509497,2018,7
14165055,2018,38
17270768,2021,2
14112758,2020,9
15946653,2019,23
9544104,2017,4
31376763,2020,1
13489615,2021,1
6108958,2018,10
25842535,2019,2
13073297,2016,1
44531473,2020,1
46750265,2021,10
1329486,2015,4
2570503,2019,1
30156023,2018,1
21398933,2019,1
15573885,2020,2
14777089,2018,1
35889800,2020,1
6772290,2016,38
30098737,2020,4
11406680,2019,2
6500176,2018,24
30289360,2021,4
46297297,2021,1
9115898,2017,1
993514,2019,1
13442598,2016,1
10579731,2016,28
19634309,2019,1
24588882,2018,6
11917148,2016,1
38286609,2020,10
30520304,2019,37
38561070,2019,9
16086473,2018,6
41243309,2021,1
35985934,2020,2
21165138,2017,14
22864732,2020,3
45539086,2020,1
35423411,2020,3
24198533,2018,27
21017766,2019,5
2264646,2016,5
16154885,2016,1
5680537,2015,1
41523555,2020,2
8939397,2020,3
46815136,2021,1
11293110,2021,2
7835340,2018,5
5801026,2015,3
41230150,2020,17
37765889,2019,1
2930462,2014,1
40289243,2020,1
2511345,2019,1
21514314,2018,14
3126828,2015,2
39190829,2020,1
8205765,2018,2
864010,2013,20
19793208,2019,6
36642036,2019,2
215793,2015,2
41838980,2020,11
16859099,2019,21
34245131,2019,2
34405949,2019,2
28858804,2019,21
34128822,2020,2
9047816,2016,4
221788,2018,34
22513283,2021,2
1907162,2017,1
18039909,2019,5
20484651,2020,5
40567219,2019,1
22427491,2018,15
11670127,2017,7
4738358,2019,10
995001,2013,5
3521177,2015,11
15787042,2016,3
8147857,2015,8
3535812,2018,28
15879534,2016,1
34028467,2019,6
1353509,2016,6
44624273,2021,1
22912629,2018,7
19037563,2020,4
27663777,2020,1
3912798,2020,13
19772401,2019,10
4260220,2018,25
20034221,2017,9
21510278,2018,1
30359944,2019,3
21204602,2018,1
22867637,2018,4
38774430,2020,1
21743950,2020,2
3384260,2017,2
748118,2017,1
27961870,2018,5
957642,2017,14
23385807,2018,3
41033693,2021,4
8479088,2016,13
6985693,2019,6
23513756,2020,2
5322946,2016,11
1280058,2019,38
44032413,2020,1
28075835,2018,10
30286727,2020,6
32161633,2019,32
6929868,2020,2
21160155,2020,13
25268771,2018,1
3769052,2016,12
1460128,2015,15
45772048,2020,7
6343731,2015,3
32107605,2019,2
29093835,2018,1
53265,2017,24
3569532,2015,3
33393883,2019,6
6501996,2015,16
6831932,2017,17
297635,2012,2
9174824,2018,45
23610457,2020,18
16332208,2017,1
43495589,2021,1
17163973,2017,33
4560714,2017,6
30080576,2019,1
3723214,2015,1
18042317,2018,10
566888,2014,5
12431487,2017,1
44412162,2021,1
39466783,2019,18
41683106,2020,2
4845457,2015,1
35297767,2020,2
10956304,2016,4
26937795,2018,1
8847732,2017,7
28722793,2019,61
25308697,2021,3
2683147,2018,8
6890254,2018,1
1903514,2020,1
8538337,2015,5
12058556,2017,8
1658671,2018,1
1698210,2017,5
2974252,2016,10
2636532,2019,1
21677177,2017,2
11176853,2016,8
1582653,2014,12
3207986,2015,11
27997164,2020,6
57996,2015,32
8571594,2020,14
40704768,2020,2
35739598,2020,1
1308997,2014,2
45605350,2020,8
4132703,2016,3
33348439,2021,2
6359029,2015,9
37477565,2019,1
11524045,2019,1
4126165,2015,2
4098406,2015,65
9371371,2017,53
3051370,2017,25
13927111,2016,28
44229286,2020,1
38954968,2020,2
3032441,2016,4
39630358,2020,3
6494794,2015,2
35524164,2019,1
9286443,2019,25
40262739,2019,4
32566645,2019,39
9677744,2016,26
20250803,2017,11
22763860,2018,15
17048575,2020,8
6788848,2019,2
12792132,2020,1
3087864,2018,13
10510333,2017,4
47053744,2020,1
837994,2019,6
42338062,2020,12
36551546,2019,3
7747553,2017,36
22496015,2019,12
17514792,2020,1
14883302,2019,3
15023388,2021,1
4082672,2017,1
8874628,2015,1
31463005,2020,10
41397602,2020,1
32635403,2020,48
12908750,2017,16
3551778,2016,2
37035236,2019,2
29196227,2019,4
7262836,2015,9
17069721,2017,22
10783316,2020,2
41059203,2020,10
30041132,2020,2
22766541,2019,7
2916821,2016,1
18208738,2017,20
16264074,2018,3
16626285,2019,1
19333313,2019,29
40676562,2019,1
29049213,2019,55
23185956,2021,12
8647630,2015,1
35889443,2019,25
5564816,2020,9
728764,2017,2
8428030,2017,1
3162011,2019,29
43148110,2020,3
25455129,2018,15
8450393,2017,1
27360410,2018,9
19863469,2017,4
13915682,2016,9
22203719,2018,5
6195372,2020,3
36806228,2020,4
220472,2015,41
891181,2015,3
16979440,2017,2
4186722,2019,4
19863181,2017,3
20040078,2019,14
14621131,2020,2
36878352,2020,2
310796,2016,2
19778874,2020,1
7722165,2015,1
15114301,2020,1
30005977,2019,2
7842592,2015,9
3944200,2016,8
31666200,2019,32
26953960,2018,24
13580757,2017,2
12560629,2017,2
1279480,2013,3
45438958,2021,1
24049694,2018,9
8134414,2015,1
19549676,2018,41
37769774,2020,1
38966476,2020,2
24381349,2018,15
21876944,2018,8
31163643,2020,16
40707202,2020,14
19422284,2019,8
1852938,2019,28
16271818,2019,7
36857204,2019,19
16007489,2017,11
14350405,2016,1
26970580,2019,10
20493267,2018,7
1870628,2016,1
36138104,2020,1
13574398,2018,8
17085586,2019,14
34664021,2020,4
11115973,2019,19
1659922,2017,46
27245800,2020,18
12041829,2017,5
9307494,2020,3
30504896,2020,14
17888112,2017,5
7255577,2016,31
18581343,2019,3
15806644,2016,8
16162170,2016,1
33508856,2019,5
40680826,2019,1
31039804,2020,9
10581159,2017,31
767500,2013,17
25140565,2020,12
15560703,2020,3
24864110,2018,5
765956,2015,5
35981151,2019,3
33911290,2021,2
19121954,2020,18
3669962,2017,21
14961766,2016,2
19382273,2017,4
36159429,2019,37
29159113,2020,2
31559938,2019,18
35727547,2019,17
39877474,2021,1
32002451,2019,17
13046821,2019,3
24891494,2018,10
15930029,2017,2
25218427,2019,9
9185329,2018,4
9788844,2018,38
11872337,2016,5
3496331,2018,6
36086731,2019,3
15554083,2021,1
31543807,2019,1
21385657,2017,2
38135746,2020,2
21861761,2017,9
7920434,2016,3
6086285,2016,45
17427691,2018,39
23288314,2019,15
1592277,2018,6
17231407,2021,1
18450143,2018,28
818325,2017,9
3265646,2016,1
37776645,2019,27
989256,2020,4
18175521,2020,7
27754625,2018,3
22947032,2018,1
2985376,2016,4
16535676,2020,13
6612744,2016,1
17840126,2017,1
21685851,2019,9
15029226,2020,48
22012819,2020,8
3473556,2016,104
16658502,2019,6
34833212,2020,4
3685610,2017,74
11703873,2018,2
4716092,2016,55
16651843,2019,32
8871346,2018,8
9136581,2015,1
9064241,2015,4
24931264,2020,1
30304192,2020,7
11901589,2019,34
28094608,2019,4
8837403,2015,1
159854,2012,26
8482127,2019,2
36481118,2019,1
2409353,2015,4
1768217,2019,8
19302531,2019,16
38008765,2020,4
20129286,2019,3
10749877,2017,4
9364074,2020,1
2683455,2015,2
21483009,2020,1
13114542,2016,1
36723971,2019,43
1181201,2018,13
30246752,2020,1
37953760,2020,10
9757129,2018,2
16061791,2017,55
40444242,2020,2
15906653,2021,1
44143839,2020,3
4378733,2019,6
21652880,2018,2
20666501,2018,40
23883987,2020,4
13070722,2020,11
654314,2014,3
22543731,2019,6
12048867,2018,59
6106445,2017,6
1672334,2017,75
17951719,2019,78
34491852,2019,2
28801310,2018,10
10252660,2019,5
41733480,2020,10
14018250,2018,8
28848050,2019,2
2037205,2020,1
21741376,2020,53
21877951,2017,1
5079984,2015,1
13513761,2019,31
8611817,2019,21
14841612,2018,33
1752310,2019,19
24045709,2020,4
13577090,2020,1
6421229,2015,3
23268671,2018,2
12237691,2017,1
249704,2012,5
34188084,2019,1
22652042,2019,5
1762010,2014,2
23602248,2019,1
22221182,2018,13
15334849,2018,10
37600709,2020,4
31034924,2019,35
13712219,2016,4
15412184,2018,6
5745815,2019,4
30747898,2019,23
6287454,2018,8
8824951,2020,1
942070,2014,1
22878715,2018,2
4053102,2019,8
27538255,2018,17
34353631,2019,2
17172961,2019,12
31202581,2020,12
34275113,2019,3
32652150,2019,11
22530070,2019,47
728164,2013,24
4618962,2018,9
8873610,2017,39
14874152,2020,7
10370672,2016,3
4503527,2017,1
39608186,2019,1
18464319,2019,1
8978058,2016,1
3436499,2019,10
13036837,2020,3
20484658,2018,39
4518860,2019,6
38498627,2020,20
8437243,2019,2
16600568,2020,5
4294969,2015,1
1075794,2020,4
28691340,2018,1
32869121,2020,2
13499700,2018,27
2869015,2019,12
7504585,2016,6
5179204,2018,43
6829376,2019,7
24424464,2018,28
3517150,2020,14
34414016,2019,37
9278192,2020,5
8345493,2015,9
30029220,2018,1
37994848,2021,1
2730139,2017,4
41727506,2020,3
814072,2014,1
5184562,2017,8
17589044,2018,24
2730497,2018,25
26257074,2018,7
5535344,2018,29
14102430,2017,2
19254073,2019,17
40562630,2020,1
27929581,2019,10
18884507,2021,1
17441619,2018,1
9686594,2017,11
17641348,2018,17
43263175,2020,23
16074361,2016,2
38939757,2019,1
24477475,2020,4
18193855,2020,3
14400758,2020,1
37026125,2019,4
15347378,2019,6
18909836,2018,4
1960358,2017,43
28730408,2021,2
44997386,2020,8
34875695,2019,1
40262394,2020,1
28799430,2019,1
2136293,2015,1
6784873,2018,2
14999903,2018,25
23855642,2020,3
37350100,2019,1
40824810,2020,3
19775134,2017,2
4678943,2017,17
36171629,2020,1
27153610,2020,3
20945344,2020,6
29000848,2020,26
29241935,2020,22
24635961,2018,1
17801514,2017,10
12190495,2020,3
2835660,2017,1
34297246,2019,18
9276792,2016,8
891040,2016,86
33788019,2021,2
40738644,2020,4
1350985,2016,10
19852401,2020,16
19777790,2019,15
40658053,2020,5
30129170,2019,10
37007304,2019,1
32476519,2020,16
20054803,2017,3
19052104,2018,16
10271886,2017,1
1294973,2017,21
3749971,2014,10
30494093,2019,46
16323298,2017,9
10588319,2018,2
45049594,2021,4
30309691,2018,1
17187232,2021,1
25131517,2018,1
22182159,2018,2
34501539,2020,10
575864,2014,1
8877233,2017,3
33946223,2020,18
13323299,2019,5
32389595,2019,13
46486751,2021,1
12277240,2018,1
25670778,2020,16
10678925,2017,2
20437233,2019,15
19850125,2021,1
2410793,2020,31
10244456,2016,2
30258407,2020,6
7038801,2018,17
9520915,2015,1
37730391,2020,12
4362354,2017,24
44016258,2020,8
45246408,2021,2
4494705,2014,1
12704039,2016,3
20622416,2019,5
37225944,2020,11
4661135,2020,1
15518381,2017,6
12609422,2016,2
21462212,2017,1
4666783,2016,2
30247006,2019,3
2246583,2014,4
14254726,2018,1
23154173,2020,1
22855471,2018,1
